Gender,Age_as_of_Academic_Year_1718,Current_Year_1718,Proposed_YearGrade_1819,Previous_Curriculum_17182,Current_School,Current_Curriculum,Previous_yearGrade,Mathexam,Scienceexam_,Englishexam_,Math191_,Science191_,English191_,Math192_,Science192_,English192_,Math193_,Science193_,English193_,Math201_,Science201_,English201_,Math202_,Science202_,English202_,Math203_,Science203_,English203_,average,class
1,10,8,9,1,1,1,1,67.5,72.5,77.5,69.8,68.8,73.3,73.3,67.2,67.2,69.8,90,98.6,83.3,100.0,89.9,92.6,90.5,87.6,100.0,83.3,85.0,81.31904761904762,0
1,8,8,9,1,1,1,1,70.0,37.5,80.0,85.0,83.7,90.5,90.5,59.3,59.3,85.0,83,85.0,100.0,100.0,61.7,68.8,88.4,73.3,100.0,100.0,77.7,79.93809523809524,1
1,9,8,9,1,1,1,1,52.5,82.5,62.5,77.7,77.3,88.4,88.4,85.6,85.6,77.7,67,89.1,100.0,95.5,91.3,80.7,69.8,90.5,100.0,61.7,82.7,81.26190476190477,0
0,9,8,9,1,1,1,1,50.0,80.0,70.0,82.7,88.1,69.8,69.8,76.8,76.8,82.7,60,87.3,100.0,96.3,87.6,75.6,85.0,88.4,100.0,91.3,89.7,81.32857142857142,0
0,9,8,9,1,1,1,1,77.5,62.5,80.0,77.2,89.7,85.0,85.0,75.2,75.2,33.3,64,93.4,100.0,100.0,88.3,68.7,77.7,69.8,95.5,87.6,83.3,79.47142857142856,1
0,9,8,9,1,1,1,1,90.0,70.0,75.0,80.0,89.0,77.7,77.7,78.6,78.6,83.3,63,88.8,95.5,100.0,84.5,79.2,82.7,85.0,96.3,88.3,66.7,82.37619047619047,0
1,9,8,9,1,1,1,1,85.0,80.0,95.0,78.0,92.0,82.7,82.7,77.6,77.6,66.7,40,78.5,96.3,100.0,85.6,74.7,88.2,77.7,100.0,77.3,60.0,80.74285714285715,0
1,9,8,9,1,1,1,1,85.0,75.0,60.0,78.0,92.0,88.2,79.2,69.6,69.6,60.0,77,77.8,100.0,98.6,88.3,77.5,87.5,82.7,100.0,70.4,63.6,80.0,0
1,10,9,10,1,1,1,1,75.0,95.0,70.0,87.6,82.6,87.6,74.7,80.5,80.5,63.6,70,65.4,100.0,85.0,79.2,92.2,73.8,88.2,100.0,67.2,62.5,80.02857142857144,0
1,10,9,10,1,1,1,1,87.5,60.0,72.5,88.3,93.3,88.3,77.5,78.5,78.5,62.5,67,68.4,100.0,89.1,93.1,89.5,81.4,87.5,98.6,59.3,40.0,79.08571428571429,1
1,10,9,10,1,1,1,1,80.0,70.0,82.5,84.5,93.3,84.5,92.2,77.8,77.8,40.0,59,67.5,98.6,87.3,89.9,83.3,80.0,73.8,100.0,85.6,77.3,80.23333333333332,0
1,10,9,10,1,1,1,1,82.5,72.5,95.0,85.6,68.8,85.6,89.5,65.4,65.4,77.3,86,58.0,85.0,93.4,61.7,83.3,83.2,81.4,100.0,76.8,70.4,79.37142857142858,1
1,10,9,10,1,1,1,1,55.0,62.5,72.5,88.3,83.7,88.3,83.3,68.4,68.4,70.4,77,63.6,89.1,88.8,91.3,78.0,84.5,80.0,98.6,75.2,67.2,77.81428571428572,1
1,11,9,10,1,1,1,1,72.5,70.0,65.0,79.2,77.3,79.2,100.0,67.5,67.5,67.2,75,61.0,87.3,89.7,87.6,90.8,85.6,83.2,89.5,78.6,59.3,77.76190476190474,1
1,10,9,10,1,1,1,1,65.0,70.0,75.0,93.1,88.1,93.1,100.0,58.0,58.0,59.3,79,56.6,93.4,94.8,73.3,90.3,78.0,84.5,83.3,77.6,85.6,78.85714285714285,1
1,10,9,10,1,1,1,1,67.5,72.5,77.5,89.9,89.7,89.9,100.0,63.6,63.6,85.6,78,68.8,88.8,92.4,90.5,79.2,90.8,85.6,100.0,69.6,76.8,81.91904761904762,0
1,10,9,10,1,1,1,1,65.0,70.0,75.0,61.7,89.0,61.7,100.0,61.0,61.0,76.8,70,95.5,89.7,92.9,88.4,93.1,90.3,78.0,100.0,80.5,75.2,79.75238095238095,1
1,10,9,10,1,1,1,1,67.5,72.5,77.5,91.3,92.0,91.3,95.5,56.6,56.6,75.2,81,96.3,94.8,90.1,69.8,89.9,79.2,90.8,100.0,59.3,78.6,81.22857142857143,0
1,10,9,10,1,1,1,1,70.0,37.5,80.0,87.6,92.0,87.6,96.3,68.8,68.8,78.6,79,100.0,92.4,100.0,85.0,61.7,93.1,90.3,100.0,85.6,77.6,82.47142857142856,0
1,9,9,10,1,1,1,1,52.5,82.5,62.5,73.3,92.0,73.3,100.0,78.0,62.7,77.6,78,100.0,92.9,100.0,77.7,91.3,89.9,79.2,95.5,76.8,69.6,81.20476190476191,0
1,10,9,10,1,1,1,1,50.0,80.0,70.0,85.0,88.0,90.5,100.0,90.8,61.7,69.6,65,100.0,90.1,100.0,82.7,87.6,61.7,93.1,96.3,75.2,80.5,81.8,0
1,10,9,10,1,1,1,1,77.5,62.5,80.0,88.4,100.0,88.4,100.0,90.3,91.3,80.5,68,98.6,100.0,100.0,88.2,88.3,91.3,89.9,100.0,78.6,78.5,87.63333333333333,0
1,11,9,10,1,1,1,1,90.0,70.0,75.0,69.8,100.0,69.8,98.6,79.2,87.6,78.5,68,85.0,100.0,78.0,87.5,84.5,87.6,61.7,100.0,88.4,77.8,82.71428571428571,0
1,10,9,10,1,1,1,1,85.0,80.0,95.0,85.0,33.3,85.0,85.0,93.1,88.3,77.8,58,89.1,100.0,90.8,73.8,85.6,88.3,91.3,100.0,71.0,65.4,81.94285714285714,0
1,10,9,10,1,1,1,1,85.0,75.0,60.0,77.7,66.7,77.7,89.1,89.9,84.5,65.4,64,87.3,100.0,90.3,81.4,88.3,84.5,87.6,98.6,89.9,68.4,81.49047619047619,0
1,10,9,10,1,1,1,1,75.0,95.0,70.0,82.7,52.4,82.7,87.3,61.7,85.6,68.4,61,93.4,95.5,79.2,80.0,79.2,85.6,88.3,64.0,89.0,67.5,78.26190476190474,1
1,11,9,10,1,1,1,1,87.5,60.0,72.5,88.2,100.0,88.2,93.4,91.3,88.3,67.5,57,88.8,96.3,93.1,83.2,93.1,88.3,84.5,64.0,75.7,58.0,81.85238095238094,0
1,10,9,10,1,1,1,1,80.0,70.0,82.5,87.5,100.0,87.5,88.8,87.6,79.2,58.0,69,88.2,100.0,89.9,84.5,89.9,79.2,85.6,62.3,92.4,63.6,82.17619047619048,0
1,10,9,10,1,1,1,1,82.5,72.5,95.0,73.8,100.0,73.8,89.7,88.3,93.1,63.6,80,87.5,100.0,61.7,85.6,61.7,93.1,88.3,72.9,88.5,61.0,81.55238095238096,0
1,10,9,10,1,1,1,1,55.0,62.5,72.5,81.4,100.0,81.4,94.8,84.5,89.9,61.0,78,73.8,100.0,91.3,78.0,91.3,89.9,91.3,67.3,68.7,56.6,79.48571428571427,1
1,9,9,10,1,1,1,1,72.5,70.0,65.0,80.0,100.0,80.0,92.4,85.6,61.7,56.6,78,81.4,98.6,87.6,90.8,87.6,61.7,87.6,63.0,92.3,68.8,79.1047619047619,1
1,10,9,10,1,1,1,1,65.0,70.0,75.0,83.2,100.0,83.2,92.9,88.3,91.3,68.8,79,80.0,100.0,88.3,90.3,73.3,91.3,89.9,100.0,89.4,80.0,84.72380952380952,0
1,9,9,10,1,1,1,1,67.5,72.5,77.5,84.5,88.4,84.5,90.1,79.2,87.6,62.7,79,83.2,100.0,84.5,79.2,90.5,87.6,61.7,63.0,88.3,78.0,80.45238095238096,0
1,10,9,10,1,1,1,1,67.5,82.5,75.0,85.6,71.0,85.6,100.0,93.1,73.3,64.0,80,82.6,98.6,85.6,93.1,88.4,73.3,91.3,65.7,83.4,78.0,81.79047619047618,0
1,10,9,10,1,1,1,1,75.0,95.0,85.0,88.3,89.9,78.0,100.0,89.9,90.5,56.3,92,93.3,89.5,88.3,89.9,69.8,90.5,87.6,64.0,84.8,79.4,84.61904761904762,0
1,11,9,10,1,1,1,1,62.5,97.5,87.5,79.2,89.0,90.8,100.0,61.7,88.4,71.0,90,93.3,83.3,79.2,61.7,85.0,88.4,77.7,64.0,87.9,79.3,81.7809523809524,0
1,10,9,10,1,1,1,1,90.0,52.5,85.0,93.1,75.7,90.3,100.0,91.3,69.8,64.7,83,68.8,95.5,61.7,61.7,77.7,69.8,82.7,62.3,100.0,80.0,78.83809523809524,1
1,10,9,10,1,1,1,1,85.0,70.0,82.5,89.9,92.4,79.2,95.5,87.6,85.0,61.0,93,83.7,96.3,91.3,91.3,82.7,85.0,88.2,72.9,90.9,92.4,85.51428571428573,0
1,10,9,10,1,1,1,1,95.0,72.5,95.0,61.7,88.5,93.1,96.3,73.3,77.7,74.2,93,77.3,100.0,87.6,87.6,88.2,77.7,87.5,67.3,91.3,90.1,84.5190476190476,0
1,11,9,10,1,1,1,1,82.5,62.5,72.5,91.3,68.7,89.9,100.0,90.5,82.7,70.6,69,88.1,100.0,73.3,73.3,87.5,82.7,73.8,63.0,83.3,82.6,80.37142857142857,0
1,10,9,10,1,1,1,1,65.0,70.0,65.0,87.6,92.3,61.7,100.0,88.4,88.2,63.4,84,89.7,100.0,90.5,90.5,73.8,88.2,81.4,100.0,95.0,93.3,84.1904761904762,0
1,11,9,10,1,1,1,1,52.5,70.0,75.0,73.3,89.4,91.3,100.0,69.8,87.5,78.0,77,89.0,98.6,88.4,88.4,81.4,87.5,80.0,63.0,92.3,93.3,82.17619047619048,0
1,11,9,10,1,1,1,1,50.0,72.5,77.5,90.5,88.3,87.6,98.6,85.0,73.8,70.7,88,92.0,64.0,69.8,69.8,80.0,73.8,83.2,65.7,33.3,68.8,75.37619047619047,1
1,10,9,10,1,1,1,1,75.0,87.5,85.0,88.4,83.4,88.3,100.0,77.7,81.4,69.5,90,64.0,64.0,85.0,85.0,83.2,81.4,84.5,100.0,95.2,83.7,83.43809523809524,0
1,9,9,10,1,1,1,1,82.5,72.5,95.0,78.0,84.8,84.5,100.0,82.7,80.0,61.7,89,56.3,62.3,77.7,87.6,84.5,80.0,85.6,100.0,87.5,77.3,81.4047619047619,0
0,11,9,10,1,1,1,1,55.0,62.5,72.5,90.8,87.9,85.6,98.6,88.2,83.2,91.3,92,71.0,72.9,82.7,73.3,85.6,83.2,92.3,44.4,85.7,88.1,80.32380952380953,0
0,10,9,10,1,1,1,1,72.5,70.0,65.0,90.3,100.0,88.3,89.5,87.5,84.5,87.6,92,64.7,67.3,88.2,90.5,88.3,84.5,33.3,75.0,75.0,89.7,80.17619047619048,0
0,10,9,10,1,1,1,1,65.0,70.0,75.0,79.2,90.9,79.2,83.3,73.8,85.6,88.3,92,56.3,63.0,87.5,88.4,79.2,85.6,95.2,61.9,61.9,89.0,78.58571428571429,1
0,11,9,10,1,1,1,1,67.5,72.5,77.5,93.1,91.3,93.1,100.0,81.4,78.0,84.5,88,71.0,80.2,73.8,69.8,93.1,78.0,87.5,44.4,44.4,92.0,79.1,1
0,9,9,10,1,1,1,1,82.5,72.5,95.0,89.9,83.3,89.9,100.0,80.0,90.8,85.6,100,64.7,63.0,81.4,85.0,89.9,90.8,85.7,66.7,66.7,92.0,83.59047619047621,0
0,10,9,10,1,1,1,1,55.0,62.5,72.5,61.7,95.0,61.7,100.0,83.2,90.3,88.3,100,61.0,65.7,80.0,77.7,61.7,90.3,70.6,57.1,57.1,92.0,75.39999999999999,1
0,10,9,10,1,1,1,1,72.5,70.0,65.0,91.3,92.3,91.3,100.0,84.5,79.2,79.2,33,74.2,64.0,83.2,82.7,91.3,79.2,75.0,100.0,100.0,88.0,80.75714285714287,0
0,10,9,10,1,1,1,1,65.0,70.0,75.0,87.6,33.3,87.6,95.5,85.6,93.1,93.1,67,70.6,64.0,84.5,88.2,87.6,93.1,86.6,100.0,100.0,100.0,82.25714285714285,0
0,11,9,10,1,1,1,1,67.5,72.5,77.5,88.3,95.2,73.3,96.3,78.0,89.9,89.9,52,63.4,62.3,85.6,87.5,73.3,89.9,100.0,100.0,100.0,100.0,82.97142857142856,0
0,10,9,10,1,1,1,1,75.0,87.5,85.0,84.5,87.5,90.5,100.0,90.8,61.7,61.7,100,78.0,72.9,78.0,73.8,90.5,61.7,100.0,80.2,80.2,33.3,79.65714285714287,1
0,10,9,10,1,1,1,1,82.5,72.5,95.0,85.6,85.7,88.4,100.0,90.3,91.3,91.3,100,70.7,67.3,90.8,81.4,88.4,91.3,100.0,100.0,100.0,66.7,87.58095238095238,0
0,10,9,10,1,1,1,1,55.0,62.5,72.5,88.3,70.6,69.8,100.0,79.2,87.6,87.6,100,69.5,63.0,90.3,80.0,78.0,87.6,75.0,92.6,92.6,52.4,78.76666666666667,1
0,10,9,10,1,1,1,1,72.5,70.0,65.0,79.2,75.0,85.0,98.6,93.1,88.3,73.3,100,61.7,0.0,79.2,83.2,90.8,88.3,84.6,92.6,92.6,100.0,79.66666666666664,1
0,10,9,10,1,1,1,1,65.0,70.0,75.0,93.1,86.6,77.7,79.2,89.9,84.5,90.5,100,91.3,63.0,93.1,84.5,90.3,84.5,80.0,68.8,68.8,100.0,82.65714285714284,0
0,9,9,10,1,1,1,1,67.5,72.5,77.5,89.9,100.0,82.7,74.7,61.7,85.6,88.4,100,87.6,65.7,89.9,85.6,79.2,85.6,100.0,80.7,80.7,100.0,83.5952380952381,0
0,10,9,10,1,1,1,1,82.5,72.5,95.0,61.7,100.0,88.2,77.5,91.3,88.3,69.8,88,88.3,100.0,61.7,78.0,93.1,88.3,95.2,75.6,75.6,100.0,84.3142857142857,0
0,11,9,10,1,1,1,1,55.0,62.5,72.5,91.3,100.0,87.5,92.2,87.6,79.2,85.0,71,84.5,100.0,91.3,90.8,89.9,79.2,95.8,68.7,68.7,100.0,83.46190476190478,0
0,11,9,10,1,1,1,1,72.5,70.0,65.0,87.6,75.0,73.8,89.5,88.3,93.1,77.7,90,85.6,44.4,87.6,90.3,61.7,93.1,80.0,79.2,79.2,100.0,80.17142857142858,0
0,10,9,10,1,1,1,1,65.0,70.0,75.0,73.3,84.6,81.4,83.3,84.5,89.9,82.7,89,88.3,75.0,88.3,79.2,91.3,89.9,77.3,74.7,74.7,88.4,81.22857142857144,0
0,9,9,10,1,1,1,1,67.5,72.5,77.5,90.5,80.0,80.0,100.0,85.6,61.7,79.2,76,79.2,61.9,84.5,93.1,87.6,61.7,77.8,77.5,77.5,71.0,78.20476190476191,1
0,10,9,10,1,1,1,1,90.0,70.0,75.0,88.4,100.0,83.2,100.0,88.3,91.3,74.7,92,93.1,44.4,85.6,89.9,88.3,91.3,88.0,92.2,92.2,89.9,86.08571428571429,0
0,11,9,10,1,1,1,1,85.0,80.0,95.0,69.8,95.2,84.5,100.0,79.2,87.6,77.5,89,89.9,66.7,88.3,61.7,84.5,87.6,87.3,89.5,98.6,89.0,85.04285714285713,0
0,10,9,10,1,1,1,1,85.0,75.0,60.0,85.0,95.8,85.6,100.0,93.1,73.3,92.2,69,61.7,57.1,79.2,91.3,85.6,73.3,92.9,83.3,89.5,75.7,81.12380952380951,0
0,10,9,10,1,1,1,1,75.0,95.0,70.0,77.7,80.0,78.0,95.5,89.9,90.5,89.5,92,91.3,100.0,93.1,87.6,88.3,90.5,92.2,83.3,83.3,92.4,87.38571428571429,0
1,11,10,11,1,1,1,1,87.5,60.0,72.5,82.7,77.3,90.8,96.3,61.7,88.4,83.3,89,87.6,100.0,89.9,88.3,79.2,88.4,75.7,64.0,100.0,88.5,83.38571428571429,0
1,10,10,11,1,1,1,1,80.0,70.0,82.5,77.2,77.8,90.3,100.0,91.3,69.8,100.0,88,73.3,100.0,61.7,84.5,93.1,69.8,83.4,62.3,100.0,68.7,82.08095238095237,0
1,11,10,11,1,1,1,1,82.5,72.5,95.0,80.0,88.0,79.2,100.0,87.6,85.0,100.0,83,90.5,80.2,91.3,85.6,89.9,85.0,79.7,72.9,100.0,92.3,86.67619047619048,0
1,11,10,11,1,1,1,1,55.0,62.5,72.5,78.0,87.3,93.1,100.0,73.3,77.7,100.0,85,88.4,80.2,87.6,61.7,61.7,77.7,89.7,67.3,100.0,89.4,80.38571428571429,0
1,11,10,11,1,1,1,1,72.5,70.0,65.0,78.0,92.9,89.9,98.6,90.5,82.7,100.0,88,69.8,92.6,73.3,91.3,91.3,82.7,95.3,63.0,95.5,88.3,84.34285714285713,0
1,11,10,11,1,1,1,1,65.0,70.0,75.0,79.4,92.2,61.7,85.0,88.4,88.2,95.5,100,85.0,92.6,90.5,87.6,87.6,88.2,94.6,100.0,96.3,83.4,86.0095238095238,0
1,11,10,11,1,1,1,1,67.5,72.5,77.5,79.3,75.7,91.3,89.1,69.8,87.5,96.3,91,77.7,68.8,88.4,73.3,73.3,87.5,77.7,63.0,100.0,84.8,80.57142857142857,0
1,11,10,11,1,1,1,1,70.0,37.5,80.0,80.0,83.4,87.6,87.3,85.0,73.8,100.0,91,82.7,80.7,69.8,90.5,90.5,73.8,82.7,65.7,100.0,87.9,80.94761904761906,0
1,11,10,11,1,1,1,1,52.5,82.5,62.5,92.4,79.7,88.3,93.4,77.7,81.4,100.0,83,79.2,75.6,85.0,88.4,88.4,81.4,33.3,100.0,100.0,100.0,82.12857142857145,0
1,11,10,11,1,1,1,1,50.0,80.0,70.0,90.1,89.7,84.5,88.8,82.7,80.0,100.0,95,74.7,68.7,77.7,69.8,69.8,80.0,83.3,100.0,98.6,90.9,82.10952380952381,0
1,11,10,11,1,1,1,1,77.5,62.5,80.0,82.6,95.3,85.6,89.7,88.2,83.2,98.6,92,77.5,63.0,93.1,84.5,85.0,83.2,66.7,44.4,64.0,91.3,80.37619047619049,0
1,11,10,11,1,1,1,1,90.0,70.0,75.0,89.9,94.6,88.3,94.8,87.5,84.5,85.0,33,92.2,65.7,89.9,85.6,77.7,84.5,60.0,75.0,64.0,83.3,79.54761904761905,1
1,10,10,11,1,1,1,1,85.0,80.0,95.0,61.7,73.8,79.2,92.4,73.8,85.6,89.1,95,89.5,100.0,61.7,78.0,82.7,85.6,63.6,61.9,62.3,95.0,80.51904761904761,0
1,11,10,11,1,1,1,1,85.0,75.0,60.0,91.3,83.0,93.1,92.9,81.4,78.0,87.3,88,83.3,100.0,91.3,90.8,77.2,84.5,91.3,44.4,72.9,92.3,82.99999999999999,0
1,10,10,11,1,1,1,1,75.0,95.0,70.0,87.6,81.3,89.9,90.1,80.0,90.8,93.4,86,100.0,44.4,87.6,90.3,80.0,85.6,87.6,66.7,67.3,33.3,80.09047619047617,0
1,11,10,11,1,1,1,1,87.5,60.0,72.5,73.3,86.7,61.7,100.0,83.2,83.2,88.8,71,100.0,57.1,100.0,61.7,98.6,88.4,88.4,100.0,94.6,90.1,83.18095238095238,0
1,12,10,11,1,1,1,1,80.0,70.0,82.5,90.5,93.3,91.3,100.0,84.5,84.5,89.7,75,100.0,100.0,80.2,91.3,64.0,69.8,69.8,95.5,73.8,100.0,85.03333333333333,0
1,11,10,11,1,1,1,1,82.5,72.5,95.0,88.4,93.3,87.6,100.0,85.6,85.6,94.8,87,100.0,100.0,89.9,87.6,64.0,85.0,85.0,96.3,83.0,100.0,88.71904761904761,0
1,10,10,11,1,1,1,1,55.0,62.5,72.5,69.8,68.8,73.3,100.0,78.0,78.0,92.4,100,95.5,100.0,61.7,88.3,62.3,77.7,87.6,100.0,81.3,100.0,81.17619047619048,0
1,11,10,11,1,1,1,1,72.5,70.0,65.0,85.0,83.7,90.5,95.5,90.8,90.8,92.9,100,83.3,80.2,91.3,84.5,72.9,82.7,73.3,100.0,86.7,100.0,85.31428571428572,0
1,11,10,11,1,1,1,1,65.0,70.0,75.0,77.7,77.3,88.4,96.3,90.3,90.3,90.1,100,100.0,89.9,83.3,85.6,67.3,88.2,90.5,100.0,93.3,95.5,86.38095238095237,0
1,11,10,11,1,1,1,1,67.5,72.5,77.5,82.7,88.1,69.8,100.0,79.2,79.2,100.0,75,100.0,61.7,100.0,88.3,63.0,87.5,88.4,98.6,93.3,96.3,84.21904761904761,0
1,12,10,11,1,1,1,1,65.0,70.0,75.0,77.2,89.7,85.0,100.0,93.1,93.1,100.0,85,100.0,91.3,100.0,79.2,80.2,73.8,69.8,79.2,68.8,100.0,84.54285714285713,0
1,11,10,11,1,1,1,1,67.5,72.5,77.5,80.0,89.0,77.7,100.0,89.9,89.9,100.0,80,100.0,87.6,100.0,93.1,63.0,81.4,85.0,74.7,83.7,100.0,85.35714285714286,0
1,12,10,11,1,1,1,1,70.0,37.5,80.0,78.0,92.0,82.7,98.6,61.7,61.7,100.0,100,95.5,73.3,100.0,89.9,65.7,80.0,77.7,77.5,77.3,100.0,80.90952380952382,0
1,12,10,11,1,1,1,1,52.5,82.5,62.5,78.0,92.0,88.2,100.0,91.3,91.3,95.5,95,96.3,90.5,95.5,61.7,64.0,83.2,82.7,92.2,88.1,98.6,84.83809523809524,0
1,11,10,11,1,1,1,1,50.0,80.0,70.0,79.4,92.0,87.5,100.0,87.6,87.6,96.3,96,100.0,88.4,96.3,91.3,64.0,84.5,88.2,89.5,89.7,100.0,86.58571428571429,0
0,11,10,11,1,1,1,1,77.5,62.5,80.0,79.3,88.0,73.8,98.6,88.3,88.3,100.0,80,100.0,77.2,100.0,87.6,62.3,85.6,87.5,83.3,89.0,100.0,85.18095238095236,0
0,11,10,11,1,1,1,1,90.0,70.0,75.0,80.0,82.6,81.4,89.5,84.5,84.5,100.0,77,100.0,80.0,100.0,73.3,72.9,78.0,73.8,100.0,92.0,98.6,84.9095238095238,0
0,11,10,11,1,1,1,1,85.0,80.0,95.0,92.4,100.0,80.0,83.3,85.6,85.6,100.0,78,98.6,78.0,100.0,90.5,67.3,90.8,81.4,100.0,92.0,89.5,88.23809523809524,0
0,11,10,11,1,1,1,1,85.0,75.0,60.0,90.1,100.0,83.2,100.0,88.3,88.3,98.6,88,85.0,78.0,98.6,88.4,63.0,90.3,80.0,100.0,92.0,83.3,86.43333333333332,0
0,12,10,11,1,1,1,1,75.0,95.0,70.0,82.6,44.4,84.5,100.0,79.2,79.2,100.0,87,89.1,79.4,85.0,69.8,79.2,79.2,83.2,100.0,88.0,100.0,83.32380952380953,0
0,11,10,11,1,1,1,1,87.5,60.0,72.5,100.0,75.0,85.6,100.0,93.1,93.1,100.0,93,87.3,79.3,89.1,85.0,63.0,93.1,84.5,95.5,82.6,100.0,86.62857142857142,0
0,12,10,11,1,1,1,1,80.0,70.0,82.5,100.0,61.9,78.0,100.0,89.9,89.9,98.6,92,93.4,80.0,87.3,77.7,65.7,89.9,85.6,96.3,100.0,100.0,86.6047619047619,0
0,11,10,11,1,1,1,1,82.5,72.5,95.0,44.4,44.4,90.8,95.5,61.7,61.7,89.5,76,88.8,92.4,93.4,82.7,100.0,61.7,78.0,100.0,100.0,100.0,81.47619047619048,0
0,10,10,11,1,1,1,1,55.0,62.5,72.5,75.0,66.7,90.3,96.3,91.3,91.3,83.3,83,89.7,90.1,88.8,88.2,100.0,91.3,90.8,100.0,44.4,95.5,83.14285714285714,0
0,11,10,11,1,1,1,1,72.5,70.0,65.0,61.9,57.1,79.2,100.0,87.6,87.6,100.0,80,94.8,82.6,89.7,87.5,44.4,87.6,90.3,100.0,75.0,96.3,81.38571428571429,0
0,11,10,11,1,1,1,1,65.0,70.0,75.0,44.4,100.0,93.1,100.0,73.3,73.3,100.0,90,92.4,92.6,94.8,73.8,75.0,88.3,79.2,98.6,61.9,100.0,82.89047619047618,0
0,11,10,11,1,1,1,1,67.5,72.5,77.5,66.7,100.0,89.9,100.0,90.5,90.5,100.0,95,92.9,92.6,92.4,81.4,61.9,84.5,93.1,85.0,44.4,100.0,84.68095238095239,0
0,11,10,11,1,1,1,1,67.5,82.5,75.0,57.1,100.0,61.7,98.6,88.4,88.4,100.0,95,90.1,68.8,92.9,80.0,44.4,85.6,89.9,89.1,66.7,100.0,81.9857142857143,0
0,10,10,11,1,1,1,1,75.0,95.0,85.0,100.0,80.2,91.3,64.0,69.8,69.8,95.5,74,100.0,80.7,90.1,83.2,66.7,88.3,61.7,87.3,57.1,98.6,81.58571428571427,0
0,11,10,11,1,1,1,1,62.5,97.5,87.5,100.0,89.9,87.6,64.0,85.0,85.0,96.3,83,100.0,75.6,100.0,84.5,57.1,79.2,91.3,93.4,100.0,61.7,84.81428571428572,0
0,10,10,11,1,1,1,1,90.0,52.5,85.0,100.0,61.7,88.3,62.3,77.7,87.6,100.0,81,100.0,68.7,100.0,85.6,100.0,93.1,87.6,88.8,100.0,91.3,85.77142857142856,0
0,10,10,11,1,1,1,1,85.0,70.0,82.5,80.2,91.3,84.5,72.9,82.7,73.3,100.0,87,100.0,79.2,100.0,78.0,100.0,89.9,88.3,89.7,100.0,87.6,86.76666666666667,0
0,10,10,11,1,1,1,1,95.0,72.5,95.0,89.9,83.3,85.6,67.3,88.2,90.5,100.0,93,95.5,74.7,100.0,90.8,100.0,61.7,84.5,94.8,80.2,73.3,86.46666666666667,0
0,11,10,11,1,1,1,1,82.5,62.5,72.5,61.7,100.0,88.3,63.0,87.5,88.4,98.6,93,96.3,77.5,83.3,90.3,80.2,91.3,85.6,92.4,89.9,90.5,84.53809523809524,0
0,11,10,11,1,1,1,1,65.0,70.0,65.0,91.3,100.0,79.2,80.2,73.8,69.8,79.2,69,100.0,92.2,100.0,79.2,80.2,87.6,61.7,92.9,61.7,88.4,80.30476190476192,0
0,11,10,11,1,1,1,1,52.5,70.0,75.0,87.6,100.0,93.1,63.0,81.4,85.0,74.7,84,100.0,89.5,100.0,93.1,92.6,73.3,91.3,90.1,91.3,69.8,83.68095238095236,0
0,10,10,11,1,1,1,1,50.0,72.5,77.5,73.3,100.0,89.9,65.7,80.0,77.7,77.5,77,100.0,83.3,100.0,89.9,92.6,90.5,87.6,100.0,83.3,85.0,83.49047619047619,0
0,9,10,11,1,1,1,1,75.0,87.5,85.0,90.5,95.5,61.7,64.0,83.2,82.7,92.2,88,98.6,100.0,100.0,61.7,68.8,88.4,73.3,100.0,100.0,77.7,84.46666666666667,0
0,11,10,11,1,1,1,1,82.5,72.5,95.0,88.4,96.3,91.3,64.0,84.5,88.2,89.5,90,100.0,100.0,95.5,91.3,80.7,69.8,90.5,100.0,61.7,82.7,86.4,0
0,11,10,11,1,1,1,1,55.0,62.5,72.5,77.2,100.0,87.6,62.3,85.6,87.5,83.3,89,100.0,100.0,96.3,87.6,75.6,85.0,88.4,100.0,91.3,89.7,84.59047619047618,0
1,13,11,12,1,1,1,1,72.5,70.0,65.0,80.0,100.0,73.3,72.9,78.0,73.8,100.0,92,98.6,100.0,100.0,88.3,68.7,77.7,69.8,95.5,87.6,83.3,83.19047619047618,0
1,12,11,12,1,1,1,1,65.0,70.0,75.0,78.0,100.0,90.5,67.3,90.8,81.4,100.0,92,89.5,95.5,100.0,84.5,79.2,82.7,85.0,96.3,88.3,66.7,84.65238095238095,0
1,11,11,12,1,1,1,1,67.5,72.5,77.5,78.0,98.6,88.4,63.0,90.3,80.0,100.0,92,83.3,96.3,100.0,85.6,74.7,88.2,77.7,100.0,77.3,60.0,83.37619047619047,0
1,13,11,12,1,1,1,1,82.5,72.5,95.0,79.4,85.0,69.8,79.2,79.2,83.2,100.0,88,100.0,100.0,98.6,88.3,77.5,87.5,82.7,100.0,70.4,63.6,84.87619047619049,0
1,12,11,12,1,1,1,1,55.0,62.5,72.5,79.3,89.1,85.0,63.0,93.1,84.5,95.5,83,100.0,100.0,85.0,79.2,92.2,73.8,88.2,100.0,67.2,62.5,81.45714285714287,0
1,12,11,12,1,1,1,1,72.5,70.0,65.0,80.0,87.3,77.7,65.7,89.9,85.6,96.3,100,100.0,100.0,89.1,93.1,89.5,81.4,87.5,98.6,59.3,40.0,82.3095238095238,0
1,13,11,12,1,1,1,1,65.0,70.0,75.0,92.4,93.4,82.7,100.0,61.7,78.0,100.0,100,100.0,98.6,87.3,89.9,83.3,80.0,73.8,100.0,85.6,77.3,85.42857142857142,0
